70	11	25	20	11	18	2	1	2	0	0	0	3
72	14	19	22	16	12	5	0	0	0	0	0	3
79	17	16	17	10	6	2	0	0	0	0	0	3
90	13	17	11	11	15	3	0	0	0	0	0	0
75	18	20	14	7	11	8	0	1	0	0	0	0
71	20	17	11	13	13	4	0	0	0	0	0	2
62	12	21	10	12	7	4	0	0	1	0	0	0
79	21	14	16	9	16	3	0	1	0	0	0	3
75	13	21	9	12	15	7	2	0	0	0	0	2
72	10	16	6	14	6	1	2	0	1	0	0	6
49	2	3	3	2	0	0	0	0	0	8	0	3
65	0	0	0	0	0	1	0	0	0	3	0	0
76	0	0	0	0	0	0	0	0	0	2	0	0
50	0	0	0	0	0	0	0	0	1	6	0	0
63	1	0	0	0	0	0	0	0	2	4	0	0
45	0	0	0	0	0	0	0	0	0	5	0	0
47	1	0	0	0	0	0	0	0	0	3	0	0
49	0	0	0	0	0	0	0	0	0	1	0	0
54	0	0	0	0	0	0	0	0	2	2	0	0
60	0	0	0	0	0	0	0	0	0	1	0	0
66	0	0	0	0	0	0	0	0	1	5	0	0
61	0	0	0	0	0	0	0	0	1	3	0	0
49	0	0	0	0	0	0	1	0	0	3	0	0
47	0	0	0	0	0	0	0	0	0	4	0	0
49	0	0	0	0	0	0	0	0	0	2	0	0
56	0	0	0	0	0	0	0	0	2	7	0	0
54	0	0	0	0	0	0	0	0	0	2	0	0
61	0	0	0	0	0	0	0	0	1	2	0	0
59	0	0	0	0	0	0	0	0	1	4	0	0
65	0	0	0	1	0	0	0	0	0	5	0	0
72	0	0	0	0	0	0	0	2	0	4	0	0
65	0	0	0	0	0	0	0	0	0	6	0	0
60	0	0	0	0	0	0	0	0	1	3	0	0
72	0	0	0	0	0	0	0	0	1	2	0	0
65	0	0	0	0	0	0	0	1	1	5	0	0
58	0	0	0	0	0	0	0	0	1	3	0	0
53	0	0	0	1	0	0	0	0	0	3	0	1
42	0	0	0	0	0	0	0	0	0	3	0	1
66	0	0	0	0	0	0	0	0	2	4	0	0
51	0	0	0	0	0	0	0	0	0	5	0	0
