9603055	15	1616	44839	4361	9180	15760	28801	68211	97099	25191	21436	80436
9602413	19	1632	45007	4395	9320	16757	28704	67012	97213	25387	21577	80565
9608635	14	1472	44013	3673	8661	15077	27974	67295	97768	24482	21243	79693
9597170	16	1791	45826	4733	9371	17081	29915	69634	95892	25156	21934	81482
9603500	22	1666	44776	4332	9181	15896	28449	68521	96693	24940	21760	80265
9596911	15	1757	45839	4699	9652	17269	30012	68999	95806	25614	21953	81475
9592647	18	2114	46396	5134	10232	17873	30868	69089	95845	25802	21980	82002
4713446	1004513	1793670	217193	177014	279816	277118	235241	248530	470113	252576	156564	174215
2775381	1387256	2351765	427850	391656	585612	358213	302670	281289	505997	281024	169928	181360
2862609	884380	1829250	898830	1402001	1364749	173006	174404	128828	79473	46644	32141	123696
4224931	471182	707440	1583222	1977442	717915	39941	74754	61493	56865	36280	13492	35043
3245198	718719	1626886	970296	1081893	1296267	73858	134278	116791	113869	83886	54958	483103
3476816	825349	1406453	489151	1247631	301765	236639	197052	149547	105404	70317	67162	1426715
3418757	1078108	1077531	885655	1474564	403197	264191	218483	164596	122147	79187	44631	768954
8247020	217029	163089	412066	197824	72951	58664	51597	73742	94371	33836	27807	350004
9610493	13	1545	43772	3937	8358	14850	27494	66838	97600	24542	21416	79142
9603901	11	1717	44708	4278	8986	15832	28788	67884	96907	24953	21540	80495
9612261	21	1492	43542	3757	8086	14733	27117	66381	98086	24181	21243	79101
9607862	14	1539	44098	4147	8418	15490	28187	66920	97600	24660	21394	79672
9605199	18	1679	44530	4294	9049	16168	28277	66652	97415	24979	21669	80072
9610185	15	1403	43858	3764	8179	14951	28288	66197	98197	24197	21420	79346
9604578	16	1733	44709	4445	8874	15831	28274	67684	97434	24524	21468	80430
9608169	20	1531	44112	4067	8872	15472	27472	67448	97280	24618	21284	79656
9604290	16	1617	44706	4262	8727	15998	28685	67892	96912	24953	21627	80315
9599502	12	1862	45350	4731	9405	16626	29835	68080	96754	25150	21794	80899
5591780	824582	1464874	190251	148403	231975	232216	198601	213940	400154	212231	134013	156986
2871880	1416615	2389377	379896	276475	395097	377796	312604	299185	576414	320019	192838	191804
2500271	1017412	2042796	728755	1222690	1602580	201418	206627	151173	94380	54879	37083	139943
4443017	365860	679021	1665101	2122460	493635	27711	50982	42156	38903	25157	9812	36193
3282519	841762	1128878	1136439	1262026	1521678	85706	157936	132760	126300	84541	39236	200219
3396746	685756	1862080	400913	1035351	249326	200562	166643	128702	94702	70954	81288	1626982
3495009	1066929	1094618	806523	1509719	403206	267154	223491	167533	122529	76899	44124	722266
7374623	365098	296374	570776	371524	123680	90074	72955	82782	94267	40914	30747	486186
9610919	14	1489	43780	3789	8046	14972	27778	66136	97987	24313	21465	79313
9606887	10	1650	44274	4006	8801	15506	28048	67437	97420	24626	21342	79994
9614184	20	1387	43261	3825	7931	14401	26659	65582	98721	24247	21212	78570
9607780	17	1544	44162	3985	8487	15488	28075	67083	97400	24727	21424	79829
9606530	13	1537	44387	4084	8884	15861	28022	67297	97340	24677	21718	79651
9614755	19	1392	43162	3545	8098	14154	27090	65462	98595	24096	21114	78518
9605958	14	1726	44475	4395	8679	15897	28008	66961	97388	24715	21629	80155
9610917	19	1536	43690	3956	8503	15022	27068	66481	97874	24603	21108	79224
9606752	18	1520	44351	4097	8562	15616	28389	67291	97207	24793	21487	79917
9607519	11	1695	44196	4377	8571	15703	27965	66533	97731	24689	21056	79954
7231185	481208	887562	115727	80391	134647	140335	129238	157100	282621	139719	90960	129314
2835425	1408299	2426601	319673	261927	394225	385080	317771	312802	605237	336069	199815	197098
2389654	1205362	2219998	593502	901155	1457581	255784	249045	192153	199064	111426	70475	154808
4467694	311359	843293	1643322	2197973	333684	35722	39828	30716	21793	12820	7726	54075
3302327	915816	828500	1236805	1368445	1665335	92860	171305	142201	132913	84445	29099	29951
3295467	577389	2079357	446839	873094	420750	145693	136862	109999	88585	73722	88034	1664212
3585958	1053185	1111813	711045	1551950	399574	273046	232001	171857	122987	73963	42084	670537
5881652	619422	546022	798287	712116	218016	147194	116071	103882	99516	53311	36404	668107
9613596	0	1260	43391	3792	7943	14431	26914	66286	98185	24275	21107	78821
9610910	0	1294	43771	3580	8133	15162	27521	66493	98141	24347	21248	79401
9610391	3	1298	43841	3907	8320	15190	27403	66553	97968	24618	21252	79257
9608866	0	1294	44030	3984	8494	15159	27607	67114	97982	24596	21296	79579
9608478	0	1290	44130	4016	8413	15684	28185	66525	97750	24706	21207	79616
9612834	0	1253	43481	3754	8387	14585	26913	65823	99157	23962	21059	78792
9609158	0	1397	44032	4003	8309	15275	27771	67071	97850	24301	21106	79729
9604049	0	1508	44796	4334	9030	16020	28658	67867	97207	24592	21443	80496
9607988	0	1274	44218	4003	8200	15668	27821	67972	97028	24643	21354	79832
9606391	1	1450	44395	4289	8643	15782	28390	67121	97190	24952	21342	80054
9029918	114476	213193	62737	24241	40190	47130	53866	89370	140854	52382	38578	93075
2865311	1387477	2451659	292292	246432	385843	380200	314381	314668	614059	338167	205804	203751
2551717	1284109	2273145	524238	683123	1080930	301917	273009	231052	331753	184880	113001	167128
